asin,category,total_orders,orders_at_discount,units_sold,median_unit_price,revenue
B09HMV69VV,set,6,4,6,815.5,4889
B09HNSVQR8,set,6,3,6,478,2854
B09J1C4WGF,saree,5,5,6,885,5337
B09K3LV84M,set,6,5,6,666,3996
B09K3NHD6H,set,6,6,6,888,5328
B09K3R9XXS,kurta,6,5,6,487,2978
B09K3RBQDH,kurta,6,4,6,487,2922
B09K3RLTSZ,set,6,6,6,1099,6594
B09K3V46Z2,kurta,6,4,6,487,2922
B09K3WC7DN,kurta,6,5,6,351.5,2107
B09K3WHRVM,kurta,6,4,6,517,3102
B09K3XD5K3,kurta,6,3,6,431.5,2639
B09K3XHJYH,kurta,6,3,6,346,2066
B09K3XTLXT,kurta,6,3,6,517,3066
B09K3XXFB2,kurta,6,2,6,487,3017
B09K3XZV4S,kurta,6,1,6,487,2922
B09K3Y45WZ,kurta,6,4,6,316,1857
B09K3Y4QD3,kurta,6,4,6,301,1836
B09K3YSMKS,set,6,5,6,936,5779
B09K3YZ5W7,kurta,6,4,6,487,2916
B09K3Z6TT3,kurta,6,6,6,353.5,2121
B09K3ZDGHG,kurta,6,6,6,459,2810
B09KRW58SP,kurta,6,5,6,399,2404
B09KXMZY85,kurta,6,3,6,307,1830
B09KXNDSYF,kurta,6,4,6,304,1833
B09KXQBR58,kurta,6,6,6,549,3246
B09KXR9FMJ,kurta,6,4,6,801,4780
B09KXRB7JV,kurta,6,3,6,826.5,4831
B09KXRQQ72,kurta,6,2,6,296,1776
B09KXTQJW3,set,6,5,6,967,5818
B09KXTVG9R,set,6,1,6,798.5,4791
B09KXVB1CD,set,6,3,6,852,5184
B09KXVF8JD,set,6,5,6,1075.5,6403
B09KXVHL6D,set,6,6,6,999,6147
B09KXVMS1W,set,6,3,6,777,4748
B09LD2438C,kurta,6,6,6,817,4426
B09LD4M5WF,kurta,6,6,6,925,5550
B09LD52G37,kurta,6,6,6,1099,6462
B09LTYWQYH,kurta,6,3,6,449,2706
B09LTZ2CHY,kurta,6,3,6,499,2946
B09LTZF5DM,kurta,6,0,6,461.5,2756
B09LTZHZKM,kurta,6,6,6,499,3049
B09LTZLTBK,kurta,6,3,6,383,2311
B09LV164SN,kurta,6,6,6,475,2948
B09M6RXQZF,set,6,3,6,1299,7488
B09M6VB8C4,set,6,3,6,1438,8542
B09M77BM4P,set,6,2,6,495,2974
B09NQ55PRY,set,6,5,6,549,3246
B09NQ5JDF3,set,6,4,6,744,4442
B09NQ6TBQW,kurta,6,4,6,449,2719
B09PDFD6XJ,set,6,3,6,1629,9125
B09PDH2JKL,kurta,6,3,6,832,4942
B09PN51JWD,set,6,3,6,749,4494
B09Q3G7NGF,kurta,6,6,6,521,3299
B09Q3HSG1T,kurta,6,6,6,521,3322
B09Q3HTDF5,kurta,6,6,6,593.5,3561
B09Q3HTXJG,kurta,6,6,6,573.5,3521
B09QJ3RBR6,set,6,1,6,999,6194
B09QJ3WTBP,set,6,5,6,825,4900
B09QJ4D499,set,6,6,6,1105.5,6929
B09QJN1ZZ6,set,6,6,6,1099,7004
B09QJN3H8D,set,6,6,6,1318.5,7839
B09RKBVHJ1,kurta,6,2,6,474,2816
B09RKBXN2Q,kurta,6,4,6,545,3222
B09RKDCBKR,set,6,6,6,899,5794
B09RKDQBB6,set,6,5,6,852,5120
B09RKDY5GC,set,6,5,6,869,5190
B09RKDZMXL,set,6,4,6,854,5414
B09RKF22JD,set,6,6,6,882,5500
B09RKFS78Y,set,6,5,6,926.5,5559
B09SDY6GTV,western dress,6,6,6,859,5154
B09SDYM2TY,western dress,6,3,6,999,5934
B09SDYS45X,western dress,6,3,6,859,5050
B09SDZ46RC,western dress,6,2,6,688,4402
B09SDZ9BRP,western dress,6,4,6,885,5204
B09TH5LZ3Q,western dress,6,6,6,771,4534
B09TH5PRZP,kurta,6,3,6,399,2394
B09TKZPRDH,kurta,6,6,6,499,2979
B09TXZM6DM,western dress,6,4,6,899,5286
B09VC2VX2B,top,6,6,6,648,4092
B09VZ6KYPK,set,6,6,6,999,5964
B09X1TJ4BX,set,6,6,6,1199,7724
B09X1V35QB,set,6,4,6,1199,7194
B09X1W13TX,set,6,6,6,1199,7050
B09XKC4KRL,kurta,6,6,6,568,3340
B09XKFFHKP,kurta,6,6,6,568,3374
B09Y26R9WV,western dress,6,4,6,599,3795
B09Y2Z6W12,set,6,6,6,1357,8142
B09Y3CBT63,top,6,6,6,581,3963
B09Y3CCRJV,top,6,6,6,599,3594
B09Y3DWDFV,set,6,5,6,568,3374
B09Y3GRPZZ,set,6,5,6,999,5934
B09YYKZKXG,kurta,6,6,6,599,3924
B09YYL78L7,kurta,6,6,6,599,3558
B09YYLFCP2,kurta,6,5,6,967,5802
B09YYQ9MG4,top,6,6,6,625,3994
B0B3MQNBHN,kurta,6,6,6,692,4240
B0B3N85BV3,set,6,5,6,899,5286
B0B3VWMKGB,western dress,6,6,6,899,5340
B0B3VXRSRJ,western dress,6,6,6,899,5394
B092CZW41L,top,5,4,5,399,2025
B07R527HMX,kurta,5,3,5,475,2399
B09K3Y5GPG,kurta,5,5,5,517,2585
B091GM7KLM,bottom,5,5,5,301,1373
B09RKDBVR6,kurta,5,2,5,431,2142
B09W61915L,set,5,3,5,1068,5712
B08WJ1TRNB,set,5,3,5,1213,6073
B08MYV1CVX,kurta,5,2,5,476,2379
B08C331XDM,kurta,5,4,5,318,1580
B08MYTVF1F,kurta,5,4,5,487,2429
B07RRV944D,kurta,5,4,5,481,2417
B07FV76W43,kurta,5,4,5,357,1829
B0986X19QC,top,5,5,5,625,3023
B082W851GM,kurta,5,5,5,771,3845
B09Y3C3NQV,top,5,5,5,791,3861
B07WPVBJ3D,set,5,3,5,666,3132
B07WV1W876,kurta,5,2,5,376,1880
B0943H2M4C,top,5,5,5,388,1962
B092D4XKS1,top,5,3,5,329,1645
B08VW31TLG,set,5,5,5,999,4949
B0986XHFW4,top,5,2,5,690,3565
B09RKGYNF1,set,5,2,5,999,4705
B09K3PNR27,set,5,4,5,1099,5495
B09G2SJSTW,kurta,5,4,5,283,1433
B0922V4R3Z,set,5,3,5,582,2845
B091Q9Y2PS,kurta,5,5,5,322,1620
B099FCNK6T,kurta,5,4,5,544,2675
B09K3QJWWT,set,5,3,5,666,3312
B09VZ6881G,saree,5,5,5,648,3456
B09833D3PN,ethnic dress,5,5,5,837,4270
B08316ZX2Q,kurta,5,4,5,399,1983
B09K3ZC3LD,kurta,5,3,5,549,2697
B08KRL2YL2,bottom,4,5,5,360,1800
B08MYT9TPL,kurta,5,5,5,476,2376
B09LTZ3XVM,kurta,5,4,5,499,2507
B09K3ZDF82,kurta,5,2,5,324,1770
B081X8MCF1,kurta,5,2,5,399,2044
B09Y3GNPT8,set,5,5,5,999,4995
B09QJ49JNZ,kurta,5,1,5,666,3330
B0785Q1NDR,blouse,5,1,5,388,1935
B09LD3QKCF,kurta,5,5,5,817,3493
B08XNHXXDY,set,5,3,5,1299,6495
B098114JLC,kurta,5,4,5,627,3182
B09RKD6FK9,kurta,5,4,5,635,3219
B09G2SYZCM,kurta,5,3,5,283,1412
B08VRMD8TQ,ethnic dress,5,4,5,777,3929
B08YZ48C1K,kurta,5,4,5,655,2985
B099FCSBQR,kurta,5,3,5,291,1484
B0893DLLWX,kurta,5,5,5,249,1349
B09293V9DD,western dress,5,5,5,579,2861
B07R528PNR,kurta,5,2,5,376,1880
B08QGN532D,western dress,5,4,5,488,2442
B09KRSZ477,set,5,3,5,666,3342
B0786227MX,blouse,5,4,5,383,1920
B07WZFSDJL,set,5,5,5,921,5043
B09811JFQH,kurta,5,4,5,442,2210
B0B3MPKTYP,kurta,5,5,5,736,3592
B08ZHHW8Z7,top,5,2,5,518,2702
B07X2KC3M2,set,5,2,5,666,3330
B07X3KPRJ1,set,5,3,5,696,3582
B09HNRFFC5,set,5,3,5,478,2418
B08HK49HV9,kurta,5,5,5,368,1852
B09832F82B,ethnic dress,5,4,5,837,4419
B089G113QH,kurta,5,2,5,399,1995
B08WHWD23Z,set,5,3,5,1213,5952
B09K3RBXGF,kurta,5,5,5,280,1451
B08MYSTW9C,kurta,5,3,5,696,3464
B08V1RZKRG,set,5,5,5,1152,5754
B09HNSCF8D,kurta,5,3,5,345,1695
B07SXRFR1M,set,5,4,5,579,2837
B09KXV8JGD,set,5,4,5,967,4809
B08C35KN3J,top,5,3,5,321,1613
B09YYP4M7F,top,5,5,5,690,3409
B08MYSSPT8,kurta,5,4,5,696,3472
B076HJC99H,kurta,5,4,5,435,2181
B08C32Z715,kurta,5,4,5,333,1689
B0B3N8MV2B,set,5,5,5,899,4441
B0983CKB5Z,set,5,4,5,1238,6190
B082PXQ5BL,set,5,2,5,832,4187
B07FVRD8SQ,kurta,5,3,5,301,1499
B098116JZX,kurta,5,4,5,459,2239
B0899ZLBW4,set,5,5,5,684,3399
B08YYYVTNJ,kurta,4,5,5,618,3090
B09433XCJJ,top,5,1,5,329,1637
B07RRWXRJQ,kurta,5,4,5,487,2435
B099NN72V6,kurta,5,4,5,432,2160
B09NDCQM14,saree,3,4,5,686,3376
B0899R2FS5,top,5,5,5,399,1959
B0982Z3KRC,western dress,5,2,5,825,4245
B07FY1DW7V,kurta,5,2,5,353,1765
B09XKC6FSQ,kurta,5,5,5,568,2806
B09VC5W6KP,set,5,4,5,988,5101
B0965KC8S3,top,5,5,5,751,3755
B08BF1N29N,kurta,5,4,5,380,1882
B0928ZJM6T,blouse,5,1,5,518,2528
B09RKCJXRT,kurta,5,2,5,474,2464
B09RKBY46H,kurta,5,2,5,431,2228
B08YZ2V39J,kurta,4,4,5,655,3096
B0943CV4N8,top,5,4,5,599,2995
B07ZYP7WR7,kurta,5,3,5,419,2108
B08QGLQZ2L,set,5,4,5,1199,5782
B09KXQ1BP9,kurta,5,4,5,525,2673
B08QGNJZRM,set,5,4,5,729,3712
B09VC4TPX8,western dress,5,4,5,825,4076
B09K3SYX8M,set,5,3,5,1099,5429
B089G1V1G3,set,5,4,5,717,3585
B0845S6CL3,bottom,5,5,5,518,2590
B07RSXPC57,set,5,5,5,650,3320
B0894YMHNT,set,5,4,5,1076,5472
B0922TLC46,set,5,2,5,558,2838
B092CZP97K,top,5,4,5,346,1744
B0986ZN4M1,top,5,4,5,329,1645
B07D361M2Y,blouse,5,3,5,388,1935
B0922T9X46,set,5,5,5,517,2585
B08V19DNL7,top,5,5,5,354,1759
B077Z4ZBHC,blouse,3,4,5,344,1705
B07ZYQQZ28,kurta,5,4,5,434,2153
B09NQ4Z8B3,set,5,4,5,725,3679
B08MXFMPPZ,set,5,5,5,648,3240
B08HK6FGN4,kurta,5,4,5,329,1647
B08V1878K6,top,5,3,5,349,1754
B08V1843PT,set,5,2,5,529,2600
B09K3T3YNS,kurta,5,5,5,469,2333
B09LD2HMQ2,kurta,5,4,5,1039,5303
B0925T5PZK,set,5,5,5,1133,5681
B08YYTK7V1,kurta,5,0,5,452,2394
B09RKF5638,set,5,4,5,774,3847
B09K3T5PT5,kurta,5,2,5,280,1418
B089G2LW3H,kurta,5,5,5,568,2840
B09VC2GJCS,top,5,4,5,648,3305
B09K3T5S4C,kurta,5,3,5,517,2519
B092D3GKDX,top,5,3,5,423,2115
B099NPWG7K,western dress,5,3,5,613,3172
B099NPX9K3,set,5,4,5,558,2780
B099NPXK2J,kurta,5,4,5,487,2435
B08ZJ6WWBC,top,5,3,5,259,1337
B099NPZVLX,set,5,3,5,582,2893
B07ZYSRBT1,kurta,5,3,5,390,1950
B09RKF2BJF,set,5,4,5,1364,6738
B08QGKW666,set,5,5,5,499,2565
B07H7CY3T2,kurta,5,4,5,349,1770
B09Y26YFJ4,kurta,5,5,5,696,3480
B08V151HB2,kurta,5,5,5,405,1979
B091Q97MMC,kurta,5,1,5,299,1517
B085HSHQPF,set,5,5,5,657,3311
B09KXTBR4J,set,5,4,5,1164,5938
B09K3TCHBH,kurta,5,4,5,345,1738
B09811C3GN,kurta,5,4,5,329,1643
B09K3TFLPY,kurta,5,3,5,324,1770
B083177VXY,kurta,5,5,5,259,1295
B099NQCF6Y,western dress,5,3,5,859,4295
B09Y3FHNBC,set,5,5,5,939,5265
B08MXCFKT6,kurta,5,5,5,517,2585
B09KXS56PT,kurta,5,4,5,729,3661
B09LD1C5B2,kurta,5,5,5,764,3508
B099NGR5NV,set,5,4,5,499,2491
B08ZHH8P8R,top,5,5,5,518,2801
B0983BXKR4,set,5,5,5,551,2779
B09LTZZW68,kurta,5,5,5,499,2581
B09LV12X37,kurta,5,3,5,499,2471
B08W9N6WP1,set,5,4,5,641,3205
B07VRCJKXQ,set,5,4,5,612,2851
B074SP8YTW,kurta,5,5,5,259,1337
B08MXBT88K,kurta,5,3,5,442,2268
B0845Z2Z4C,bottom,5,5,5,301,1488
B0928XJ3BS,set,5,4,5,475,2417
B09439XZ7V,top,5,4,5,599,2995
B09RSFK4CT,set,5,5,5,560,2800
B0928WXHXF,set,5,2,5,560,2777
B08KRXD9ZS,bottom,5,5,5,377,1889
B09438J634,top,5,2,5,359,1797
B099NQZTBJ,kurta,5,3,5,453,2126
B08HHJRCQZ,kurta,5,5,5,318,1614
B08TZYSSP6,set,5,5,5,1213,6166
B08TZYS47B,set,5,3,5,783,3869
B07VRCLGPW,set,5,5,5,629,3063
B09K354Z3F,set,5,3,5,666,3321
B081WS1W2K,kurta,5,4,5,301,1491
B09KXR6L97,kurta,5,1,5,368,1840
B082Z3M9RM,set,5,5,5,737,3801
B0928W25V3,set,5,4,5,599,2978
B09NQ9974B,kurta,5,0,5,325,1615
B09Y39YDYQ,top,5,5,5,791,3861
B09KXS8893,kurta,5,3,5,852,4030
B09K3VN7M1,kurta,5,5,5,301,1484
B08B3Z3T26,set,5,2,5,599,3027
B0965MJSFS,top,5,2,5,751,4043
B07VRCLKW6,set,5,5,5,547,2882
B09X1VQ2WF,set,5,4,5,1199,5851
B09TZV1KZC,set,5,5,5,999,4965
B09RKBZKMF,set,5,4,5,774,3870
B08KRNQ6VJ,set,5,4,5,665,3321
B07R5X4SSC,kurta,5,4,5,442,2166
B0982ZRTYX,ethnic dress,5,1,5,837,4077
B0922PN57C,set,5,3,5,558,2804
B09LV1ZJWN,kurta,5,4,5,499,2492
B08W96HC6Q,kurta,5,4,5,319,1605
B09TZSQCV8,top,5,3,5,513,2799
B08N496F6B,top,5,5,5,329,1649
B08QGKP8JT,set,5,5,5,1237,6211
B08TZP7QJF,set,5,5,5,654,3264
B09M71LJW9,kurta,5,3,5,368,1973
B09X1VNL92,kurta,5,5,5,544,2720
B09BQL1TYD,set,5,5,5,852,4238
B0965L5FLZ,top,5,2,5,519,2670
B092CZQ156,top,5,4,5,301,1500
B0982ZST9P,ethnic dress,5,4,5,699,3545
B08THCSV2X,set,5,4,5,759,3766
B09K3BS8T2,set,5,4,5,967,4719
B08N45SRK6,kurta,5,5,5,487,2495
B077Z7WM5Z,blouse,4,5,5,419,2094
B07SHC649M,kurta,5,2,5,582,2910
B08KR9JYNQ,bottom,5,5,5,379,1891
B07R4ZNMX6,kurta,5,2,5,426,2150
B094354VNS,top,5,4,5,518,2598
B08LFVYXTZ,kurta,5,3,5,345,1742
B09SDYFVGF,set,5,4,5,736,3671
B09TZS4V29,top,5,5,5,749,3702
B074SN4P8D,kurta,5,5,5,301,1463
B0925XBHB3,set,5,5,5,1593,7965
B07818CHQF,blouse,5,5,5,419,2088
B09X1TZ3CB,set,5,3,5,1199,5923
B081WYWGQS,kurta,5,5,5,293,1469
B0894X4347,set,5,5,5,1648,7692
B08YYSMBZ3,kurta,5,4,5,549,3054
B08QGN9YCG,set,5,2,5,499,2565
B098311R59,ethnic dress,5,4,5,721,3933
B09K3WH8Q7,kurta,5,3,5,432,2185
B092937RH2,western dress,5,3,5,599,3083
B09QJ4HMHN,set,5,4,5,1099,5508
B083SN3PKF,kurta,5,2,5,459,2295
B09298GWKW,set,5,4,5,645,3225
B09TY2MHH6,western dress,5,4,5,885,4769
B099S63J5M,top,5,5,5,323,1647
B07JNFJ8RC,set,5,5,5,711,3491
B092D2VN28,top,5,4,5,563,2815
B09K3DQBZT,set,5,4,5,696,3438
B09Q3JRY9C,kurta,5,2,5,521,2633
B097ZZTMZG,kurta,5,5,5,635,3201
B082Z4T4HK,set,5,4,5,680,3436
B094368WHS,top,5,3,5,315,1583
B09KXVM3XT,set,5,1,5,899,4495
B09Q3JJCB6,kurta,5,5,5,521,2750
B09SDYXC9W,western dress,5,3,5,859,4632
B09BQLFL7M,set,5,3,5,852,4030
B08XNDFPP7,set,5,5,5,1238,6097
B082W878X1,kurta,5,4,5,295,1487
B099FC1CGC,kurta,5,5,5,544,2675
B09K3WV4ZW,set,5,4,5,696,3480
B09SDYC9GD,set,5,5,5,736,3671
B09KXRB75K,kurta,5,3,5,432,2160
B09K3FPFL9,set,5,3,5,888,4440
B08RYNRYGQ,kurta,5,3,5,286,1460
B09M6SDYDS,set,5,3,5,1299,6342
B07K582DMT,kurta,5,5,5,295,1481
B094381R8G,top,5,5,5,359,1877
B0756BJ9P4,kurta,5,3,5,301,1514
B09RKCGNDV,kurta,5,2,5,460,2314
B09TY1THSJ,western dress,5,5,5,885,4708
B09M6SDZ3M,set,5,4,5,1438,7190
B09KXVP5PC,set,5,3,5,939,4751
B08L93NGJW,set,5,5,5,595,2981
B07K5BDG1D,set,5,5,5,682,3380
B0965LB1LZ,top,5,5,5,568,2840
B08YYRM6FT,kurta,5,3,5,452,2532
B08QGLKDVJ,set,5,4,5,729,3661
B09TY13BHC,western dress,5,5,5,885,4769
B08B3YMRB5,kurta,5,3,5,487,2435
B0981293MP,kurta,5,4,5,319,1591
B09TL1154N,western dress,5,5,5,473,2274
B08XVM1XQJ,kurta,5,3,5,330,1680
B08QGM64P7,set,5,2,5,491,2440
B08P1FKNWF,set,5,5,5,729,3533
B094FKSMY4,top,5,5,5,469,2320
B09KXVPZGV,set,5,4,5,1099,5595
B08HHJMPMR,kurta,5,4,5,291,1473
B01M5AIMJO,kurta,5,4,5,301,1505
B09YYJZ5M2,kurta,5,5,5,888,4440
B09KXVQTFX,set,5,5,5,763,3717
B08PVTFFRS,western dress,5,2,5,999,4995
B08YYR1NT1,kurta,5,5,5,499,2673
B08L93CWQP,set,5,3,5,399,2083
B0983LKQHS,kurta,5,3,5,291,1492
B08QMRTY2F,kurta,5,1,5,487,2435
B09YYMSYX5,kurta,5,5,5,599,2959
B08QM7Z7QJ,kurta,5,3,5,487,2406
B0983MGH2P,kurta,5,4,5,291,1475
B0983DV331,set,5,3,5,1238,6116
B07R5YKMJG,kurta,5,4,5,376,1880
B08KR7LV2T,bottom,5,5,5,360,1800
B0965L8LQ2,top,5,4,5,749,3747
B09K3XDYZB,kurta,5,4,5,549,2721
B09Y3BMCZT,top,5,4,5,749,3655
B099S9GZY7,top,5,4,5,599,2995
B08N66FLZG,top,5,5,5,545,2659
B0983DVCJS,set,5,3,5,1238,6190
B082Z3S2WD,set,5,5,5,737,3677
B089G2YCBM,kurta,5,4,5,399,2021
B08N51R33N,set,5,5,5,699,3525
B0965LYN1Y,top,5,3,5,568,2840
B09PXVLXHD,set,5,5,5,871,4846
B07MY3DFJ3,set,5,4,5,567,2925
B091Z69GJ4,set,5,5,5,659,3365
B09K3K1RXH,set,5,3,5,888,4429
B099WYP44F,set,5,5,5,548,2690
B09B28JKB2,kurta,5,1,5,459,2295
B09M6V5WP2,set,5,4,5,1438,7190
B09LM6QD6B,western dress,5,4,5,699,3495
B09K3XLB6S,kurta,5,3,5,549,2697
B09K3XLV91,kurta,5,5,5,324,1685
B08L933XKQ,set,5,4,5,771,3855
B09Q3HC19H,kurta,5,5,5,549,2806
B07MY3T7R7,set,5,4,5,599,3063
B09QJ55L57,set,5,5,5,1099,5589
B09DYCPNJP,set,5,5,5,599,3101
B08L92YWPH,set,5,5,5,548,2690
B082Z42398,set,5,5,5,680,3436
B09M6VQ762,set,5,3,5,1670,8397
B07MY44R39,set,5,5,5,598,3017
B09B2CLBQB,kurta,5,5,5,435,2139
B092D2Y3BF,top,5,2,5,399,2093
B09B2CPQ93,kurta,5,5,5,299,1495
B07MY45ZNF,set,5,4,5,598,3054
B091Z4VV68,set,5,5,5,721,3725
B09K3XMMRB,kurta,5,3,5,475,2423
B0983S5QY3,kurta,5,3,5,291,1475
B08WRHJ2LQ,set,5,5,5,587,3026
B09B2DB2CS,kurta,5,3,5,329,1631
B09B2DCQH8,kurta,5,2,5,487,2406
B09K3XPRCK,kurta,5,4,5,459,2323
B07VT68WRH,set,5,4,5,612,3029
B08BK6J6GT,kurta,5,3,5,435,2227
B07P5RYJ5T,kurta,5,4,5,487,2435
B08KRT1VKG,bottom,5,5,5,360,1800
B07P64K41L,set,5,3,5,916,4663
B099FC6LF2,kurta,5,4,5,487,2423
B092D33WVQ,top,5,5,5,563,2767
B07R4ZW67L,kurta,5,4,5,426,2194
B09PDT48PM,set,5,2,5,1078,6394
B09NQ68YKL,kurta,5,3,5,449,2245
B09HMXSDF8,kurta,5,4,5,476,2341
B098325JJ7,ethnic dress,5,5,5,885,4441
B0922VBTXT,set,5,3,5,496,2486
B085GBVTPS,blouse,5,4,5,499,2417
B09K3XXDMV,kurta,5,4,5,459,2267
B085GC2KYH,blouse,5,1,5,301,1576
B09432HB15,top,5,5,5,574,3069
B08PVRM2CF,western dress,5,4,5,999,4885
B09KXVZRG7,set,5,4,5,486,2456
B09KXT94JQ,set,5,3,5,999,5029
B08L91JRKW,set,5,5,5,737,3779
B09B2FW4TC,kurta,5,5,5,299,1497
B08W1L7BMY,kurta,5,2,5,455,2292
B08L91DRHM,set,5,5,5,523,2665
B09KXT9J6D,set,5,4,5,939,4655
B08PVRDJF7,western dress,5,4,5,999,4935
B09812LVD9,kurta,5,5,5,299,1499
B08MYV5CHK,set,5,3,5,480,2419
B0986TKZJ3,top,5,4,5,387,1923
B09B2GHWP2,kurta,5,3,5,362,1806
B099F9NCKZ,kurta,5,5,5,345,1725
B07PBD7CN1,set,5,4,5,849,4462
B09K3LRS3Z,kurta,5,3,5,511,2597
B08YZ1PTRF,kurta,5,2,5,495,2815
B07R3KN99X,kurta,5,3,5,471,2337
B09B3FL96V,top,5,5,5,387,1903
B098713RKD,top,4,2,4,329,1316
B0845QZ97R,bottom,4,3,4,518,2072
B09VC5BVB6,western dress,4,3,4,825,3251
B08B4TR2M6,set,4,4,4,717,2868
B09RKBNF8P,kurta,4,1,4,467,1962
B09RKCXSSP,kurta,4,3,4,614,2456
B07H6M9SZS,kurta,4,2,4,301,1219
B09YYQCNHZ,top,4,4,4,690,2719
B0965MD798,top,4,2,4,568,2452
B09RKCQ6WF,set,4,3,4,882,3502
B0922T9X49,set,4,4,4,560,2240
B092D2B8N4,top,4,4,4,399,1694
B09VC2WZWF,top,4,4,4,621,2484
B094FR18C5,set,4,4,4,612,2448
B082Z3GMG4,set,4,3,4,680,2756
B09VC2PF3L,top,4,4,4,638.5,2758
B08B4JW156,top,4,2,4,337,1346
B08YYVCCTQ,kurta,4,1,4,485,2051
B09VC2M5Y3,top,4,4,4,638.5,2554
B09YYQLP13,top,4,4,4,625,2500
B09LTZT1H3,kurta,4,3,4,475,1910
B09KXR5ZPZ,kurta,4,1,4,432,1795
B09RKBG19J,kurta,4,1,4,460,1854
B0922SY9SQ,set,4,4,4,496,1989
B09YYQT81M,top,4,3,4,625,2500
B094FPG9YS,kurta,4,2,4,333,1322
B08V15KCG9,set,4,4,4,494.5,1993
B0922SK52F,set,4,3,4,528,2096
B09YYKXGRZ,kurta,4,4,4,938,3752
B099NQ79JH,set,4,2,4,590,2360
B08V14XR7C,western dress,4,3,4,473,1878
B08HK3J933,kurta,4,2,4,469,1866
B07H7DZXHV,kurta,4,4,4,361.5,1446
B09TZYDXF8,kurta,4,3,4,526,2088
B08V12TLZ8,kurta,4,3,4,380,1530
B0922S9QM7,set,4,1,4,496,2005
B09KXSYRR3,set,4,2,4,744,2976
B09TZY9XYL,kurta,4,3,4,820.5,3282
B08V127CHN,western dress,4,4,4,885,3500
B09TZXWWXN,kurta,4,4,4,526,2162
B092D2K4VK,top,4,0,4,413,1652
B099NQHYPF,set,4,3,4,570,2280
B09RKCFQ78,kurta,4,4,4,605,2420
B08B3ZF882,set,4,4,4,699,2764
B08TZZYJBH,top,4,1,4,299,1206
B08TZZLLB5,set,4,3,4,783,3167
B09QJ3QV43,set,4,2,4,999,4096
B09TZXD4BX,kurta,4,4,4,526,2088
B099NQWZJR,set,4,1,4,537.5,2267
B099NQYWRH,set,4,2,4,599,2379
B099NQZBLR,western dress,4,4,4,617.5,2470
B08B3ZD5WJ,set,4,3,4,631,2542
B0982ZQSR2,western dress,4,1,4,475,1921
B09KXVDLNN,set,4,1,4,1099,4244
B07HWXSD8R,kurta,4,3,4,393,1572
B08B3Z4F92,set,4,4,4,667,2700
B07JG3CND8,kurta,4,4,4,545,2180
B09KXT1W6F,set,4,4,4,486,1944
B08TZVDSYS,western dress,4,4,4,377,1508
B07JK3ZR8N,kurta,4,1,4,299,1196
B099NRKCZ1,western dress,4,4,4,512,2126
B0922RYBMF,set,3,4,4,496,1969
B07JK3ZSHN,kurta,4,4,4,299,1196
B09KXT2VYZ,set,4,3,4,1099,4496
B082Z3MDR9,set,4,3,4,791,3164
B08YYSPMPN,kurta,4,2,4,452,1946
B0986XWPC1,top,4,3,4,387,1536
B07JKQ4HG1,kurta,4,3,4,736,2944
B09LV2CSNR,kurta,4,0,4,487,1948
B099NS6CCS,set,4,4,4,586,2318
B07JKYX5RL,kurta,4,4,4,295,1186
B09LV2CTYL,kurta,4,4,4,474,1971
B08B3YXMPB,set,4,4,4,667,2668
B09LV2SZFV,kurta,4,1,4,449,1821
B08TH4TYXD,kurta,4,3,4,353.5,1414
B07JL3S25P,kurta,4,4,4,736,2944
B08TH27G2M,kurta,4,3,4,471,1890
B079WXNZ15,kurta,4,3,4,499,2090
B09YYMDKGN,kurta,4,4,4,599,2396
B09KXVHQ51,set,4,1,4,763,3014
B07JL7ZXSN,kurta,4,3,4,736,2802
B082W86PT4,kurta,4,4,4,502,2008
B099P55JSW,set,4,4,4,478,1912
B091Z7SXJ6,set,4,3,4,721,2884
B099RJ46LP,kurta,4,4,4,301,1152
B07JL9S978,kurta,4,4,4,295,1186
B099RJY1RY,kurta,4,2,4,249,1048
B07JNC1HN8,set,4,3,4,818.5,3239
B099S6QX1R,top,4,4,4,518,2072
B08HHJPRJC,kurta,4,3,4,295,1180
B094FM63BQ,set,4,3,4,568,2267
B082Z3MRPB,set,4,4,4,591,2364
B099S788RD,top,4,4,4,690,2819
B07JP3X3CZ,set,4,2,4,783,3145
B099S7FHCF,top,4,0,4,377,1508
B099S7FRW2,top,4,2,4,518,2072
B09TY2F73Y,western dress,4,3,4,899,3542
B0925WT5D7,set,4,4,4,1338,5272
B099S7PKGZ,top,4,2,4,297,1188
B091Z737NX,set,4,4,4,721,3015
B08RJMV1Q5,set,4,2,4,575,2300
B091Z6ZXDF,set,4,3,4,659,2706
B09TY17YHW,western dress,4,2,4,885,3540
B08RJFCKG4,set,4,4,4,575,2300
B09Q3J2STT,kurta,4,2,4,521,2112
B099S89M91,top,4,2,4,396,1584
B08RDTFKPC,top,4,4,4,267,1068
B08HK6G5F9,kurta,4,3,4,295,1182
B08RDT58CV,top,4,1,4,348,1408
B091Z6YBC3,set,4,4,4,729.5,2918
B099S8WG92,top,4,2,4,396,1565
B09831DMRP,ethnic dress,4,4,4,721,3048
B08QMNQF45,kurta,4,1,4,487,1948
B08QJLN4GN,kurta,4,3,4,301,1232
B09812CBY7,kurta,4,2,4,399,1672
B08QHNVKQ6,set,4,3,4,1186,4744
B08B3XZM9D,kurta,4,3,4,427,1708
B082W87JBJ,kurta,4,3,4,432,1728
